timestamp,temp_abs_0,temp_rel_0,temp_abs_1,temp_rel_1
2026-05-27T16:21:48.635712,23.69, 0.29, 23.05, -0.43
2026-05-27T16:21:49.136829,23.69, 0.29, 23.05, -0.43
2026-05-27T16:21:49.637840,23.69, 0.29, 23.05, 0.06
2026-05-27T16:21:50.139033,23.69, 0.29, 23.05, -0.43
2026-05-27T16:21:54.143083,23.22, 0.25, 22.58, 0.25
2026-05-27T16:21:55.147299,23.22, 0.25, 22.58, 0.25
2026-05-27T16:21:56.150601,23.22, 0.25, 22.58, 0.25
2026-05-27T16:21:57.150904,27.01, 1.72, 25.90, 1.22
2026-05-27T16:21:58.154786,27.01, 2.69, 27.79, 3.67
2026-05-27T16:21:59.158483,28.43, 3.18, 30.64, 6.60
2026-05-27T16:22:00.162101,31.75, 6.61, 32.53, 8.56
2026-05-27T16:22:01.165751,34.12, 9.05, 34.43, 10.02
2026-05-27T16:22:02.168766,36.96, 11.49, 35.85, 11.00
2026-05-27T16:22:03.168640,39.33, 13.94, 36.80, 12.47
2026-05-27T16:22:04.172951,41.22, 15.40, 37.75, 13.44
2026-05-27T16:22:05.176120,43.12, 17.36, 38.69, 14.42
2026-05-27T16:22:06.180240,45.02, 18.82, 39.64, 14.91
2026-05-27T16:22:07.179691,46.44, 20.29, 40.59, 15.40
2026-05-27T16:22:08.183179,47.38, 21.76, 41.54, 16.87
2026-05-27T16:22:09.187262,49.28, 22.73, 42.01, 17.35
2026-05-27T16:22:10.190644,50.23, 24.20, 42.96, 18.33
2026-05-27T16:22:11.190128,51.18, 25.18, 43.43, 18.82
2026-05-27T16:22:12.194706,52.12, 26.16, 43.91, 18.82
2026-05-27T16:22:13.198168,53.55, 27.13, 44.38, 19.31
2026-05-27T16:22:14.201601,54.49, 28.11, 44.85, 19.80
2026-05-27T16:22:15.200685,54.97, 28.60, 45.33, 20.78
2026-05-27T16:22:16.205373,55.92, 29.58, 45.80, 21.26
2026-05-27T16:22:17.208506,56.86, 30.07, 46.28, 20.78
2026-05-27T16:22:18.212241,57.34, 31.04, 46.75, 21.75
2026-05-27T16:22:19.212301,57.81, 31.53, 46.75, 22.24
2026-05-27T16:22:20.216333,58.76, 32.02, 47.22, 22.73
2026-05-27T16:22:21.219654,59.23, 32.51, 47.70, 22.73
2026-05-27T16:22:22.222829,60.18, 33.00, 48.17, 23.22
2026-05-27T16:22:23.223264,60.18, 33.49, 48.17, 23.71
2026-05-27T16:22:24.226976,60.65, 33.98, 48.65, 23.22
2026-05-27T16:22:25.230793,61.13, 34.46, 48.65, 24.20
2026-05-27T16:22:26.234429,61.60, 34.95, 49.12, 23.71
2026-05-27T16:22:27.234320,62.08, 35.44, 49.59, 23.71
2026-05-27T16:22:28.237199,62.55, 35.44, 49.59, 24.69
2026-05-27T16:22:29.241142,63.02, 35.93, 49.59, 24.69
2026-05-27T16:22:30.244955,63.02, 36.42, 50.07, 25.17
2026-05-27T16:22:31.248572,63.50, 36.91, 50.07, 25.17
2026-05-27T16:22:32.248802,63.50, 37.40, 50.54, 25.66
2026-05-27T16:22:33.252055,63.97, 36.91, 50.54, 25.66
2026-05-27T16:22:34.255700,64.45, 37.40, 50.54, 25.17
2026-05-27T16:22:35.259841,64.45, 37.89, 51.02, 25.66
2026-05-27T16:22:36.258830,64.92, 37.89, 51.02, 26.15
2026-05-27T16:22:37.262797,64.92, 38.37, 51.49, 26.15
2026-05-27T16:22:38.266441,65.39, 38.37, 51.49, 26.64
2026-05-27T16:22:39.270470,65.39, 38.37, 51.49, 26.15
2026-05-27T16:22:40.270228,65.87, 39.35, 51.96, 26.64
2026-05-27T16:22:41.273327,65.87, 38.86, 51.96, 27.13
2026-05-27T16:22:42.277666,65.87, 39.35, 51.96, 27.13
2026-05-27T16:22:43.281313,66.34, 39.35, 52.44, 27.13
2026-05-27T16:22:44.280749,66.34, 39.35, 52.44, 27.13
2026-05-27T16:22:45.284948,66.82, 39.84, 52.44, 27.62
2026-05-27T16:22:46.288670,66.82, 39.84, 52.91, 27.62
2026-05-27T16:22:47.291874,66.82, 40.33, 52.91, 27.62
2026-05-27T16:22:48.291596,66.82, 40.33, 52.91, 27.62
2026-05-27T16:22:49.295010,67.29, 39.84, 52.91, 27.62
2026-05-27T16:22:50.299079,67.29, 40.33, 52.91, 27.62
2026-05-27T16:22:51.302969,67.29, 40.33, 53.38, 28.11
2026-05-27T16:22:52.301923,67.76, 40.33, 53.38, 28.11
2026-05-27T16:22:53.305866,67.76, 40.82, 53.38, 28.60
2026-05-27T16:22:54.309390,68.24, 40.82, 53.38, 28.60
2026-05-27T16:22:55.313759,68.24, 41.31, 53.38, 28.60
2026-05-27T16:22:56.313121,68.24, 41.31, 53.86, 28.60
2026-05-27T16:22:57.316524,68.24, 41.31, 53.86, 28.60
