timestamp,temp_abs_0,temp_rel_0,temp_abs_1,temp_rel_1
2026-05-27T16:39:31.763585,25.11, -1.31, 24.00, -1.30
2026-05-27T16:39:32.265572,25.11, -1.31, 24.00, -1.30
2026-05-27T16:39:32.767085,25.11, -1.31, 24.00, -1.30
2026-05-27T16:39:33.269207,25.11, -1.31, 24.00, -1.30
2026-05-27T16:39:34.272859,25.11, -1.31, 24.00, -1.30
2026-05-27T16:39:34.773624,25.11, -1.31, 24.00, -1.30
2026-05-27T16:39:35.275996,25.11, -1.31, 24.00, -1.30
2026-05-27T16:39:35.779961,25.11, -1.31, 24.00, -1.30
2026-05-27T16:39:37.794470,24.64, 0.05, 23.53, 0.18
2026-05-27T16:39:38.777151,26.06, 1.03, 24.00, 0.18
2026-05-27T16:39:39.776776,27.48, 2.01, 24.00, 0.18
2026-05-27T16:39:40.780908,28.43, 2.49, 24.00, 0.18
2026-05-27T16:39:41.784082,28.90, 3.47, 24.00, -0.31
2026-05-27T16:39:42.785629,29.85, 3.96, 24.00, 0.18
2026-05-27T16:39:43.787640,30.32, 4.94, 24.00, 0.18
2026-05-27T16:39:44.791580,30.80, 5.43, 24.00, -0.31
2026-05-27T16:39:45.794997,31.75, 5.92, 24.00, 0.18
2026-05-27T16:39:46.794155,32.22, 6.40, 24.00, 0.18
2026-05-27T16:39:47.798508,32.69, 6.89, 24.00, 0.18
2026-05-27T16:39:48.802776,33.17, 7.38, 24.00, 0.18
2026-05-27T16:39:49.805463,33.64, 7.87, 24.00, 0.18
2026-05-27T16:39:50.805386,34.12, 8.36, 24.00, 0.18
2026-05-27T16:39:51.809430,34.12, 8.85, 24.00, 0.18
2026-05-27T16:39:52.813170,34.59, 8.85, 24.00, 0.18
2026-05-27T16:39:53.812789,35.06, 8.85, 24.00, 0.18
2026-05-27T16:39:54.816089,35.06, 9.34, 24.00, 0.18
2026-05-27T16:39:55.819776,35.54, 9.83, 24.00, 0.18
2026-05-27T16:39:56.824150,36.01, 9.83, 24.00, -0.31
2026-05-27T16:39:57.823964,36.48, 9.83, 24.95, 0.67
2026-05-27T16:39:58.826588,36.96, 10.31, 25.90, 1.64
2026-05-27T16:39:59.831455,36.96, 10.31, 26.85, 2.62
2026-05-27T16:40:00.834628,36.96, 10.80, 27.79, 2.62
2026-05-27T16:40:01.838877,36.96, 10.80, 28.27, 3.60
2026-05-27T16:40:02.837760,37.43, 10.80, 28.27, 3.60
2026-05-27T16:40:03.842255,37.43, 10.80, 29.22, 4.09
2026-05-27T16:40:04.845031,37.43, 11.78, 29.22, 4.58
2026-05-27T16:40:05.848842,37.43, 11.29, 29.22, 4.58
2026-05-27T16:40:06.848956,37.91, 11.29, 29.22, 4.58
2026-05-27T16:40:07.852573,37.91, 11.29, 29.69, 5.07
2026-05-27T16:40:08.856822,37.91, 11.78, 29.69, 5.07
2026-05-27T16:40:09.861170,38.38, 11.78, 30.16, 5.07
2026-05-27T16:40:10.860126,38.38, 11.78, 30.16, 6.04
