timestamp,temp_abs_0,temp_rel_0,temp_abs_1,temp_rel_1
2026-05-27T16:30:13.597728,24.64, 0.10, 22.58, -0.00
2026-05-27T16:30:14.597322,26.06, 0.59, 23.53, 0.48
2026-05-27T16:30:15.600435,30.80, 4.50, 23.53, -0.00
2026-05-27T16:30:16.600185,35.06, 8.90, 23.53, 0.48
2026-05-27T16:30:17.604826,39.33, 11.83, 25.90, 0.97
2026-05-27T16:30:18.607984,42.17, 15.25, 29.22, 4.88
2026-05-27T16:30:19.611691,45.49, 17.70, 32.06, 7.33
2026-05-27T16:30:20.615597,47.86, 20.14, 34.43, 9.77
2026-05-27T16:30:21.619227,50.23, 22.58, 36.80, 11.73
2026-05-27T16:30:22.618707,52.60, 25.03, 38.22, 13.19
2026-05-27T16:30:23.623037,54.49, 26.49, 40.12, 15.15
2026-05-27T16:30:24.625941,55.92, 27.96, 41.54, 16.61
2026-05-27T16:30:25.629807,57.81, 30.40, 42.96, 17.59
2026-05-27T16:30:26.629871,59.23, 31.38, 43.91, 18.57
2026-05-27T16:30:27.632786,60.65, 32.36, 44.38, 19.55
2026-05-27T16:30:28.636579,62.08, 34.31, 45.80, 20.52
2026-05-27T16:30:29.641106,63.50, 35.29, 46.28, 21.01
2026-05-27T16:30:30.644612,64.45, 36.27, 47.22, 21.99
2026-05-27T16:30:31.643902,65.39, 37.25, 47.70, 22.48
2026-05-27T16:30:32.647879,66.34, 38.22, 48.17, 23.46
2026-05-27T16:30:33.651142,67.29, 39.20, 49.12, 23.94
2026-05-27T16:30:34.654943,68.24, 39.69, 49.59, 24.43
2026-05-27T16:30:35.654925,69.18, 40.67, 50.07, 24.92
2026-05-27T16:30:36.658443,69.66, 41.16, 50.54, 25.41
2026-05-27T16:30:37.662158,70.61, 42.62, 51.02, 25.90
2026-05-27T16:30:38.665583,71.08, 42.62, 51.49, 25.90
2026-05-27T16:30:39.665629,71.55, 43.11, 51.96, 26.39
2026-05-27T16:30:40.669790,72.50, 43.60, 51.96, 26.88
2026-05-27T16:30:41.673203,72.98, 44.09, 52.91, 26.88
2026-05-27T16:30:42.677056,73.45, 45.07, 52.91, 27.37
2026-05-27T16:30:43.676496,73.92, 45.56, 53.38, 27.85
2026-05-27T16:30:44.680297,74.40, 46.04, 53.86, 28.34
2026-05-27T16:30:45.684273,74.87, 46.53, 53.86, 28.83
2026-05-27T16:30:46.687454,75.35, 47.02, 54.81, 28.83
2026-05-27T16:30:47.687652,75.82, 47.02, 54.81, 29.32
2026-05-27T16:30:48.691472,76.29, 47.02, 54.81, 29.81
2026-05-27T16:30:49.694447,76.29, 48.00, 55.28, 29.81
