timestamp,temp_abs_0,temp_rel_0,temp_abs_1,temp_rel_1
2026-05-27T15:15:11.836191,23.69, 0.01, 47.22, 23.92
2026-05-27T15:15:12.836219,23.69, 0.01, 47.22, 23.92
2026-05-27T15:15:13.838877,23.69, 0.01, 47.70, 23.92
2026-05-27T15:15:14.843274,23.69, 0.01, 47.70, 24.41
2026-05-27T15:15:15.847676,23.69, -0.48, 47.70, 24.41
2026-05-27T15:15:16.846713,23.69, 0.01, 48.17, 24.41
2026-05-27T15:15:17.850686,23.69, -0.48, 48.17, 24.90
2026-05-27T15:15:18.854821,23.69, -0.48, 48.17, 24.90
2026-05-27T15:15:19.853711,24.16, 0.01, 48.17, 25.39
2026-05-27T15:15:20.857997,23.69, -0.48, 48.65, 24.90
2026-05-27T15:15:21.860781,23.69, -0.48, 48.65, 25.39
2026-05-27T15:15:22.864893,23.69, 0.01, 48.65, 25.88
2026-05-27T15:15:23.864012,23.69, 0.01, 49.12, 25.88
2026-05-27T15:15:24.868372,23.69, -0.48, 49.12, 25.88
2026-05-27T15:15:25.872547,23.69, -0.48, 49.12, 25.88
2026-05-27T15:15:26.876243,23.69, -0.48, 49.12, 26.37
2026-05-27T15:15:27.875062,23.69, 0.49, 49.59, 26.37
2026-05-27T15:15:28.879269,23.69, 0.01, 49.59, 26.37
2026-05-27T15:15:29.883209,23.69, -0.48, 49.59, 26.37
2026-05-27T15:15:30.887073,23.69, -0.48, 49.59, 26.37
2026-05-27T15:15:31.890763,23.69, -0.48, 50.07, 27.34
2026-05-27T15:15:32.889539,23.69, -0.48, 50.07, 26.85
2026-05-27T15:15:33.893202,23.69, -0.48, 50.07, 26.85
2026-05-27T15:15:34.896823,24.16, -0.48, 50.07, 27.34
2026-05-27T15:15:35.901092,23.69, -0.48, 50.54, 26.85
2026-05-27T15:15:36.900800,23.69, 0.01, 50.54, 27.34
2026-05-27T15:15:37.904157,24.16, -0.97, 50.54, 27.34
2026-05-27T15:15:38.907473,24.16, 0.49, 51.02, 27.83
2026-05-27T15:15:39.907150,24.16, -0.48, 51.02, 27.34
2026-05-27T15:15:40.911635,23.69, -0.48, 51.02, 27.34
2026-05-27T15:15:41.914749,23.69, 0.01, 51.02, 27.83
2026-05-27T15:15:42.918566,23.69, -0.48, 51.02, 27.83
2026-05-27T15:15:43.918256,23.69, -0.48, 51.02, 27.83
2026-05-27T15:15:44.922296,23.69, -0.48, 51.49, 28.32
2026-05-27T15:15:45.926088,23.69, 0.01, 51.49, 28.32
2026-05-27T15:15:46.925187,23.69, 0.01, 51.49, 28.32
2026-05-27T15:15:47.929021,23.69, 0.01, 51.96, 28.32
2026-05-27T15:15:48.932792,23.69, 0.01, 51.96, 28.81
2026-05-27T15:15:49.936669,23.69, 0.01, 51.96, 28.81
2026-05-27T15:15:50.940142,23.69, -0.48, 51.96, 28.81
2026-05-27T15:15:51.940202,23.69, 0.01, 52.44, 29.30
2026-05-27T15:15:52.944437,23.69, -0.48, 52.44, 28.81
2026-05-27T15:15:53.947279,23.69, -0.48, 52.44, 29.30
2026-05-27T15:15:54.947715,23.69, 0.01, 52.91, 29.30
2026-05-27T15:15:55.951409,23.69, 0.49, 52.91, 29.30
2026-05-27T15:15:56.954342,23.69, -0.48, 52.91, 29.79
2026-05-27T15:15:57.958408,23.69, -0.48, 52.91, 29.79
2026-05-27T15:15:58.957906,23.69, 0.01, 53.38, 30.28
2026-05-27T15:15:59.961973,23.69, -0.48, 53.38, 29.79
2026-05-27T15:16:00.965217,23.69, -0.48, 53.86, 30.28
2026-05-27T15:16:01.969001,23.69, -0.48, 53.38, 30.28
2026-05-27T15:16:02.968549,23.69, 0.49, 53.38, 30.28
2026-05-27T15:16:03.973176,23.69, -0.48, 53.86, 30.28
2026-05-27T15:16:04.976309,23.69, -0.48, 53.86, 30.28
2026-05-27T15:16:05.975724,23.69, 0.01, 53.86, 30.76
2026-05-27T15:16:06.979359,24.16, 0.01, 54.33, 30.28
2026-05-27T15:16:07.983061,23.69, -0.48, 53.86, 30.76
2026-05-27T15:16:08.987816,23.69, -0.48, 53.86, 30.76
2026-05-27T15:16:09.995541,23.69, -0.48, 53.86, 30.76
2026-05-27T15:16:10.990243,23.69, 0.01, 53.86, 30.76
2026-05-27T15:16:11.994488,23.69, -0.48, 53.86, 30.76
2026-05-27T15:16:12.998016,23.69, -0.48, 54.33, 30.76
2026-05-27T15:16:14.002165,23.69, -0.48, 54.33, 31.25
2026-05-27T15:16:15.001823,23.69, -0.48, 54.33, 30.76
2026-05-27T15:16:16.005540,23.69, -0.48, 54.33, 30.76
2026-05-27T15:16:17.008586,23.69, -0.48, 54.33, 31.74
2026-05-27T15:16:18.008613,23.69, 0.49, 54.81, 30.76
2026-05-27T15:16:19.011787,23.69, -0.48, 54.33, 30.76
2026-05-27T15:16:20.015815,23.69, -0.48, 54.33, 31.25
2026-05-27T15:16:21.019828,23.22, -0.48, 54.33, 31.25
2026-05-27T15:16:22.018899,23.69, 0.01, 54.81, 31.74
2026-05-27T15:16:23.023607,23.69, -0.48, 54.81, 31.25
2026-05-27T15:16:24.026640,23.22, 0.01, 54.81, 31.25
2026-05-27T15:16:25.030225,23.69, 0.01, 54.81, 31.25
2026-05-27T15:16:26.034072,23.69, -0.48, 54.81, 31.25
2026-05-27T15:16:27.033989,23.69, -0.48, 54.81, 31.25
2026-05-27T15:16:28.037157,23.69, -0.48, 54.81, 31.25
2026-05-27T15:16:29.041662,23.69, -0.48, 54.81, 31.74
2026-05-27T15:16:30.041286,23.69, 0.01, 54.81, 31.74
2026-05-27T15:16:31.044016,23.69, 0.01, 54.81, 31.74
2026-05-27T15:16:32.047793,23.69, -0.48, 54.81, 31.74
2026-05-27T15:16:33.051738,23.69, -0.48, 54.81, 31.74
2026-05-27T15:16:34.051214,23.69, -0.48, 54.81, 31.74
2026-05-27T15:16:35.055137,23.22, -0.48, 55.75, 31.74
2026-05-27T15:16:36.059077,23.22, -0.48, 54.81, 31.74
2026-05-27T15:16:37.059109,23.22, 0.01, 55.28, 31.74
2026-05-27T15:16:38.062916,23.22, -0.48, 55.28, 31.74
2026-05-27T15:16:39.066581,23.69, -0.48, 55.28, 32.23
2026-05-27T15:16:40.069675,23.69, -0.48, 55.28, 32.23
2026-05-27T15:16:41.069821,23.69, 0.01, 55.28, 32.23
2026-05-27T15:16:42.072786,23.22, 0.01, 55.28, 32.23
2026-05-27T15:16:43.077448,23.69, -0.48, 55.28, 32.23
2026-05-27T15:16:44.079838,23.22, 0.01, 55.28, 32.72
2026-05-27T15:16:45.084158,23.69, -0.48, 55.75, 32.23
2026-05-27T15:16:46.083446,23.22, -0.48, 55.75, 32.23
2026-05-27T15:16:47.087754,23.22, -0.48, 55.75, 32.23
2026-05-27T15:16:48.090859,23.22, -0.48, 55.75, 32.72
2026-05-27T15:16:49.090621,23.22, 0.01, 55.75, 32.23
2026-05-27T15:16:50.094156,23.22, 0.01, 55.75, 32.23
