timestamp,tempP_0,tempS_0,tempP_1,tempS_1,temp_chmbr
2026-05-21T22:06:12.909754,1.89, -10.75, 1.73, -11.32,0
2026-05-21T22:06:13.912187,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:06:14.915175,1.89, -10.26, 1.25, -10.35,0
2026-05-21T22:06:15.915765,1.89, -9.77, 1.25, -11.81,0
2026-05-21T22:06:16.918196,1.89, -10.26, 0.78, -11.81,0
2026-05-21T22:06:17.922182,1.89, -10.26, 1.25, -10.83,0
2026-05-21T22:06:18.922777,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:06:19.925227,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:06:20.925814,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:06:21.927272,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:06:22.931229,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:06:23.934229,1.41, -10.26, 1.73, -11.32,0
2026-05-21T22:06:24.934811,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:06:25.937244,1.41, -9.77, 1.25, -11.32,0
2026-05-21T22:06:26.941244,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:06:27.941855,1.41, -10.26, 1.25, -10.83,0
2026-05-21T22:06:28.944257,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:06:29.944840,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:06:30.946314,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:06:31.950280,1.41, -10.26, 1.25, -10.83,0
2026-05-21T22:06:32.953287,1.89, -10.26, 0.78, -10.35,0
2026-05-21T22:06:33.953869,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:06:34.956314,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:06:35.960301,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:06:36.960832,1.41, -10.26, 1.73, -11.81,0
2026-05-21T22:06:37.962388,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:06:38.962985,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:06:39.965362,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:06:40.969338,1.41, -9.77, 1.25, -11.32,0
2026-05-21T22:06:41.972308,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:06:42.972874,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:06:43.975387,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:06:44.979376,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:06:45.979988,1.89, -10.75, 1.73, -11.32,0
2026-05-21T22:06:46.981404,2.36, -11.24, 1.25, -11.32,0
2026-05-21T22:06:47.985493,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:06:48.986079,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:06:49.988443,1.89, -9.77, 0.78, -10.83,0
2026-05-21T22:06:50.989030,1.41, -9.77, 1.25, -10.83,0
2026-05-21T22:06:51.991463,1.89, -9.77, 0.78, -10.83,0
2026-05-21T22:06:52.994469,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:06:53.998448,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:06:54.998985,1.89, -9.77, 1.25, -11.32,0
2026-05-21T22:06:56.000495,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:06:57.004481,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:06:58.005065,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:06:59.007527,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:07:00.008094,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:01.010510,1.89, -9.77, 1.25, -11.32,0
2026-05-21T22:07:02.013538,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:07:03.016544,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:07:04.017133,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:07:05.019537,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:07:06.020106,1.89, -9.77, 0.78, -10.83,0
2026-05-21T22:07:07.022552,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:08.026571,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:07:09.029506,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:07:10.030081,2.36, -10.75, 1.25, -11.81,0
2026-05-21T22:07:11.032597,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:12.033166,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:13.035533,1.41, -9.77, 1.25, -11.32,0
2026-05-21T22:07:14.038607,2.36, -10.75, 1.25, -11.32,0
2026-05-21T22:07:15.042579,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:07:16.043152,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:17.045623,1.89, -10.75, 1.25, -10.83,0
2026-05-21T22:07:18.048596,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:07:19.049174,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:07:20.051614,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:21.052191,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:22.054653,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:07:23.057673,1.41, -10.75, 0.78, -10.83,0
2026-05-21T22:07:24.061642,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:07:25.062214,1.41, -9.77, 1.25, -10.83,0
2026-05-21T22:07:26.064674,2.36, -10.75, 1.73, -11.81,0
2026-05-21T22:07:27.067646,1.41, -10.26, 1.25, -10.83,0
2026-05-21T22:07:28.068226,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:07:29.070699,1.41, -10.26, 1.25, -11.81,0
2026-05-21T22:07:30.073693,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:07:31.074269,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:32.076718,1.89, -10.26, 1.73, -11.81,0
2026-05-21T22:07:33.080696,1.41, -9.77, 1.25, -11.32,0
2026-05-21T22:07:34.081275,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:07:35.082768,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:36.086690,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:07:37.087269,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:07:38.089745,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:07:39.092741,1.41, -10.75, 1.25, -11.32,0
2026-05-21T22:07:40.093321,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:07:41.095755,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:07:42.100192,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:07:43.100870,1.89, -9.77, 1.25, -11.32,0
2026-05-21T22:07:44.101740,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:07:45.105769,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:07:46.106344,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:07:47.108804,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:07:48.111794,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:07:49.112527,1.41, -9.77, 1.25, -11.81,0
2026-05-21T22:07:50.114836,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:07:51.118799,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:07:52.119350,1.89, -11.24, 1.25, -11.32,0
2026-05-21T22:07:53.120846,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:07:54.124839,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:07:55.125398,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:07:56.127867,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:07:57.130841,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:07:58.131406,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:07:59.133819,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:08:00.136914,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:01.140864,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:02.141463,1.89, -10.75, 1.25, -11.81,0
2026-05-21T22:08:03.143913,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:08:04.146897,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:08:05.147510,1.89, -10.75, 1.25, -12.30,0
2026-05-21T22:08:06.149915,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:07.153917,2.36, -11.24, 1.25, -11.81,0
2026-05-21T22:08:08.154541,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:09.155944,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:10.159937,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:08:11.160535,1.41, -10.26, 1.25, -10.83,0
2026-05-21T22:08:12.162991,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:08:13.165955,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:08:14.166555,1.89, -10.75, 1.25, -11.32,0
2026-05-21T22:08:15.168991,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:16.169580,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:08:17.172012,1.41, -10.26, 1.73, -11.32,0
2026-05-21T22:08:18.175010,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:08:19.178995,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:08:20.179591,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:08:21.182025,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:08:22.185018,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:08:23.185609,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:08:24.188045,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:25.191081,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:08:26.191686,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:27.194066,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:08:28.194660,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:08:29.197104,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:08:30.201085,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:08:31.204073,1.41, -10.26, 1.25, -10.83,0
2026-05-21T22:08:32.204671,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:08:33.207075,1.41, -9.77, 1.25, -11.81,0
2026-05-21T22:08:34.210061,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:08:35.210695,1.89, -9.77, 0.78, -10.83,0
2026-05-21T22:08:36.213124,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:37.217083,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:38.217678,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:39.220088,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:08:40.223104,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:08:41.223701,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:08:42.226151,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:43.229150,1.89, -10.26, 1.25, -11.81,0
2026-05-21T22:08:44.229749,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:45.232167,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:08:46.236647,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:47.237224,1.41, -10.75, 0.78, -11.81,0
2026-05-21T22:08:48.239195,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:08:49.242159,1.41, -10.75, 0.78, -10.83,0
2026-05-21T22:08:50.242769,1.89, -10.26, 0.78, -10.83,0
2026-05-21T22:08:51.245214,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:08:52.248191,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:08:53.248790,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:54.251247,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:55.255223,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:08:56.255785,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:08:57.258241,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:08:58.261249,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:08:59.261834,1.41, -10.26, 1.25, -11.81,0
2026-05-21T22:09:00.264275,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:09:01.267251,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:02.267839,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:09:03.270305,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:04.274277,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:05.274859,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:06.276313,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:09:07.280322,1.89, -10.75, 0.78, -10.83,0
2026-05-21T22:09:08.280899,1.89, -10.26, 1.73, -11.81,0
2026-05-21T22:09:09.283287,1.89, -10.75, 1.73, -11.81,0
2026-05-21T22:09:10.286327,1.41, -10.26, 1.73, -11.81,0
2026-05-21T22:09:11.286898,1.41, -9.77, 0.78, -11.32,0
2026-05-21T22:09:12.289352,1.41, -10.26, 1.25, -10.83,0
2026-05-21T22:09:13.293311,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:09:14.294317,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:15.295313,1.89, -10.26, 1.25, -11.32,0
2026-05-21T22:09:16.299365,1.41, -10.26, 0.31, -11.32,0
2026-05-21T22:09:17.299972,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:18.302393,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:19.305367,1.41, -9.77, 1.25, -11.32,0
2026-05-21T22:09:20.305961,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:21.308428,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:09:22.311457,1.41, -11.24, 1.25, -11.32,0
2026-05-21T22:09:23.315426,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:24.316003,1.41, -10.75, 1.25, -11.81,0
2026-05-21T22:09:25.318404,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:26.321394,1.89, -10.75, 1.25, -11.81,0
2026-05-21T22:09:27.321983,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:09:28.324455,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:09:29.328445,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:30.329029,1.41, -10.26, 0.78, -10.35,0
2026-05-21T22:09:31.330461,1.89, -11.24, 1.73, -12.30,0
2026-05-21T22:09:32.334470,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:33.335010,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:09:34.337489,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:09:35.340492,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:09:36.341064,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:09:37.343513,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:38.347507,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:39.348086,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:40.349524,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:41.353531,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:42.354161,1.41, -10.75, 1.25, -11.81,0
2026-05-21T22:09:43.356544,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:44.359489,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:45.360075,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:46.362579,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:09:47.365616,1.41, -10.26, 1.25, -10.83,0
2026-05-21T22:09:48.366210,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:49.368615,1.41, -10.26, 0.31, -11.32,0
2026-05-21T22:09:50.372564,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:51.373131,1.89, -10.75, 0.31, -11.32,0
2026-05-21T22:09:52.375606,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:09:53.378595,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:54.379181,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:09:55.381626,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:09:56.384622,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:09:57.385170,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:09:58.387678,1.41, -9.77, 0.78, -10.83,0
2026-05-21T22:09:59.391633,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:10:00.392216,1.41, -10.26, 1.25, -11.81,0
2026-05-21T22:10:01.394674,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:02.397653,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:10:03.398234,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:04.400684,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:10:05.403661,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:10:06.404245,0.94, -10.75, 0.78, -10.83,0
2026-05-21T22:10:07.406717,1.41, -10.26, 0.31, -11.32,0
2026-05-21T22:10:08.410756,1.41, -10.26, 1.25, -11.81,0
2026-05-21T22:10:09.411343,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:10.413732,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:11.416707,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:12.417284,1.41, -10.75, 0.78, -11.81,0
2026-05-21T22:10:13.419739,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:14.422701,1.41, -10.26, 0.78, -12.30,0
2026-05-21T22:10:15.423458,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:10:16.425761,0.94, -10.26, 0.31, -11.32,0
2026-05-21T22:10:17.429764,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:18.430356,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:19.431771,1.41, -10.75, 1.25, -11.32,0
2026-05-21T22:10:20.435749,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:10:21.436338,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:10:22.438787,0.94, -10.26, 0.78, -11.32,0
2026-05-21T22:10:23.441804,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:10:24.442376,0.94, -10.26, 1.25, -11.32,0
2026-05-21T22:10:25.444825,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:26.448821,1.41, -10.75, 0.31, -11.81,0
2026-05-21T22:10:27.451798,0.94, -10.26, 0.78, -11.81,0
2026-05-21T22:10:28.452378,0.94, -10.26, 0.78, -11.81,0
2026-05-21T22:10:29.454839,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:30.457836,1.41, -10.75, 1.25, -11.81,0
2026-05-21T22:10:31.458434,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:32.460859,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:10:33.464848,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:10:34.465393,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:35.467851,0.94, -10.26, 0.78, -11.32,0
2026-05-21T22:10:36.470853,1.89, -10.75, 0.78, -11.81,0
2026-05-21T22:10:37.471460,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:38.473885,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:10:39.476883,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:10:40.477482,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:41.479903,1.89, -11.24, 1.25, -11.32,0
2026-05-21T22:10:42.483892,0.94, -10.26, 0.78, -11.32,0
2026-05-21T22:10:43.484493,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:44.485986,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:45.490423,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:46.491001,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:47.492927,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:10:48.495927,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:49.496524,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:50.498926,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:10:51.502947,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:10:52.503536,2.36, -11.73, 1.25, -11.81,0
2026-05-21T22:10:53.504979,1.41, -10.26, 1.25, -11.81,0
2026-05-21T22:10:54.508965,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:55.509558,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:10:56.512002,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:10:57.514990,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:10:58.515603,1.41, -10.26, 0.31, -11.32,0
2026-05-21T22:10:59.518016,1.89, -10.26, 0.78, -11.32,0
2026-05-21T22:11:00.522025,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:01.522627,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:02.524059,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:11:03.528034,1.41, -10.75, 0.78, -11.81,0
2026-05-21T22:11:04.528647,1.89, -10.75, 0.78, -11.81,0
2026-05-21T22:11:05.531067,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:06.534041,1.41, -10.26, 0.31, -11.32,0
2026-05-21T22:11:07.534649,1.41, -10.75, 0.78, -11.81,0
2026-05-21T22:11:08.537095,0.94, -10.26, 0.78, -11.81,0
2026-05-21T22:11:09.540104,2.36, -10.75, 0.78, -11.81,0
2026-05-21T22:11:10.540712,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:11.543117,0.94, -10.26, 0.78, -11.32,0
2026-05-21T22:11:12.547078,0.94, -10.26, 0.31, -11.32,0
2026-05-21T22:11:13.547682,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:14.550149,1.89, -10.75, 1.25, -11.81,0
2026-05-21T22:11:15.553125,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:16.553727,1.41, -10.26, 0.31, -11.32,0
2026-05-21T22:11:17.556152,0.94, -10.26, 0.78, -11.32,0
2026-05-21T22:11:18.559129,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:19.559857,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:20.562176,1.89, -10.26, 0.31, -11.32,0
2026-05-21T22:11:21.566170,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:11:22.567288,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:23.569189,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:11:24.572172,1.89, -10.26, 1.25, -10.83,0
2026-05-21T22:11:25.572728,1.89, -10.75, 1.25, -11.81,0
2026-05-21T22:11:26.575197,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:27.578202,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:28.582190,1.41, -10.75, 0.78, -10.83,0
2026-05-21T22:11:29.582757,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:11:30.585220,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:11:31.588195,1.41, -10.75, 1.25, -11.81,0
2026-05-21T22:11:32.588786,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:33.591190,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:11:34.594233,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:35.594826,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:36.597227,1.41, -10.26, 0.31, -11.32,0
2026-05-21T22:11:37.601245,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:38.601806,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:39.604276,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:40.607263,1.89, -10.75, 1.25, -11.81,0
2026-05-21T22:11:41.607812,0.94, -10.26, 0.31, -11.32,0
2026-05-21T22:11:42.610295,0.94, -10.26, 0.78, -11.32,0
2026-05-21T22:11:43.613287,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:44.613867,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:45.616303,1.41, -10.26, 0.78, -12.30,0
2026-05-21T22:11:46.620297,1.41, -10.75, 0.78, -11.81,0
2026-05-21T22:11:47.620872,1.89, -10.75, 0.78, -11.81,0
2026-05-21T22:11:48.623323,0.94, -10.26, 0.78, -11.81,0
2026-05-21T22:11:49.626321,1.41, -10.75, 0.31, -11.32,0
2026-05-21T22:11:50.626896,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:51.629324,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:52.632349,1.41, -10.75, 1.25, -11.81,0
2026-05-21T22:11:53.632917,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:11:54.635360,1.41, -10.75, 0.31, -11.32,0
2026-05-21T22:11:55.639356,1.41, -10.75, 0.78, -11.81,0
2026-05-21T22:11:56.639953,0.94, -10.26, 0.78, -11.32,0
2026-05-21T22:11:57.642381,1.41, -11.24, 0.78, -11.32,0
2026-05-21T22:11:58.645352,1.41, -11.24, 1.25, -11.81,0
2026-05-21T22:11:59.645943,1.41, -10.75, 0.31, -11.32,0
2026-05-21T22:12:00.648963,1.41, -10.26, 0.78, -12.30,0
2026-05-21T22:12:01.651384,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:12:02.652104,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:12:03.654383,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:12:04.658407,1.89, -10.75, 0.78, -11.81,0
2026-05-21T22:12:05.659006,1.89, -10.75, 0.78, -11.81,0
2026-05-21T22:12:06.660503,1.41, -10.26, 0.78, -11.81,0
2026-05-21T22:12:07.664451,1.41, -11.24, 0.78, -11.32,0
2026-05-21T22:12:08.665022,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:12:09.667468,1.41, -10.26, 0.31, -11.81,0
2026-05-21T22:12:10.670461,1.41, -10.75, 0.31, -11.32,0
2026-05-21T22:12:11.671157,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:12:12.673490,1.41, -10.75, 1.25, -11.32,0
2026-05-21T22:12:13.677451,1.41, -10.75, 0.78, -11.32,0
2026-05-21T22:12:14.678027,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:12:15.679506,0.94, -10.26, 0.31, -11.32,0
2026-05-21T22:12:16.683526,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:12:17.684106,1.89, -10.75, 1.25, -11.81,0
2026-05-21T22:12:18.686531,1.41, -10.26, 1.73, -11.81,0
2026-05-21T22:12:19.689546,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:12:20.690093,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:12:21.692559,1.89, -10.75, 0.78, -11.81,0
2026-05-21T22:12:22.696556,1.41, -10.26, 0.78, -11.32,0
2026-05-21T22:12:23.697097,1.89, -10.75, 0.78, -11.32,0
2026-05-21T22:12:24.698561,1.41, -10.75, 1.25, -11.32,0
2026-05-21T22:12:25.702550,1.41, -10.26, 0.78, -10.83,0
2026-05-21T22:12:26.703122,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:12:27.705588,1.89, -10.26, 0.78, -11.81,0
2026-05-21T22:12:28.708578,1.41, -10.26, 1.25, -11.32,0
2026-05-21T22:12:29.712559,1.41, -10.75, 1.25, -11.32,0
