timestamp,temp_abs_0,temp_rel_0,temp_abs_1,temp_rel_1
2026-05-27T16:46:13.318650,40.75, 14.81, 23.53, -1.08
2026-05-27T16:46:14.322673,40.75, 14.81, 23.53, -0.11
2026-05-27T16:46:15.321788,41.22, 14.81, 23.53, -1.08
2026-05-27T16:46:16.326597,40.75, 14.81, 23.53, -0.11
2026-05-27T16:46:17.329860,40.75, 14.81, 23.53, -0.11
2026-05-27T16:46:18.333347,40.75, 14.81, 23.53, -0.11
2026-05-27T16:46:19.333311,40.75, 14.81, 23.53, -0.11
2026-05-27T16:46:20.337124,41.22, 14.81, 23.53, -1.08
2026-05-27T16:46:21.341180,40.75, 14.81, 23.53, -0.11
2026-05-27T16:46:22.343630,41.22, 14.81, 23.53, -0.59
2026-05-27T16:46:23.343580,40.75, 14.81, 23.53, -0.59
2026-05-27T16:46:24.347031,40.75, 14.81, 23.53, -0.11
2026-05-27T16:46:25.350812,41.22, 14.81, 23.53, -0.59
2026-05-27T16:46:26.354713,40.75, 14.81, 23.53, -0.59
2026-05-27T16:46:27.354625,40.75, 14.81, 23.53, -0.59
2026-05-27T16:46:28.359079,40.75, 14.81, 23.53, -0.59
2026-05-27T16:46:29.362477,40.75, 14.81, 23.53, -0.59
2026-05-27T16:46:30.366346,40.75, 14.81, 23.53, -0.59
2026-05-27T16:46:31.364998,40.75, 14.81, 23.53, -0.59
2026-05-27T16:46:32.368906,41.22, 14.81, 23.53, -0.59
2026-05-27T16:46:33.373491,41.22, 14.81, 23.53, -0.59
2026-05-27T16:46:34.377291,40.75, 14.81, 23.53, -0.11
2026-05-27T16:46:35.376888,40.75, 14.81, 23.53, -0.59
2026-05-27T16:46:36.379554,41.22, 14.81, 23.53, -0.11
