timestamp,temp_abs_0,temp_rel_0,temp_abs_1,temp_rel_1
2026-05-27T14:23:36.385947,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:37.389112,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:38.389637,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:39.392488,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:40.396603,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:41.396061,20.85, 0.01, 20.68, 0.00
2026-05-27T14:23:42.399585,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:43.402792,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:44.407209,20.85, 0.01, 20.68, 0.00
2026-05-27T14:23:45.406371,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:46.409803,21.32, 0.50, 20.68, 0.00
2026-05-27T14:23:47.414394,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:48.413605,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:49.417231,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:50.421501,21.32, 0.01, 20.68, 0.00
2026-05-27T14:23:51.424519,21.32, 0.50, 20.68, 0.00
2026-05-27T14:23:52.425014,24.64, 2.45, 21.63, 0.00
2026-05-27T14:23:53.428337,28.90, 6.85, 21.63, 0.00
2026-05-27T14:23:54.431607,32.22, 9.79, 21.63, -0.49
2026-05-27T14:23:55.435950,35.54, 13.21, 21.63, 0.00
2026-05-27T14:23:56.439747,38.38, 15.16, 21.63, 0.00
2026-05-27T14:23:57.438746,41.22, 18.09, 21.63, 0.00
2026-05-27T14:23:58.442903,43.59, 20.05, 21.63, 0.49
2026-05-27T14:23:59.446075,45.49, 22.00, 21.63, 0.00
2026-05-27T14:24:00.446219,47.38, 24.45, 21.63, 0.00
2026-05-27T14:24:01.450490,49.28, 25.91, 21.63, 0.00
2026-05-27T14:24:02.453789,50.70, 27.87, 21.63, 0.00
2026-05-27T14:24:03.456798,52.12, 29.34, 21.63, 0.00
2026-05-27T14:24:04.456510,53.55, 30.31, 21.63, 0.00
2026-05-27T14:24:05.461125,54.97, 31.29, 21.63, 0.49
2026-05-27T14:24:06.464460,55.92, 32.76, 21.16, 0.49
2026-05-27T14:24:07.467853,57.34, 33.25, 21.63, 0.49
2026-05-27T14:24:08.468202,57.81, 34.22, 21.63, 0.00
2026-05-27T14:24:09.471906,59.23, 35.20, 21.63, 0.00
2026-05-27T14:24:10.475311,59.71, 36.18, 21.63, 0.00
2026-05-27T14:24:11.478795,61.13, 37.16, 21.63, 0.00
2026-05-27T14:24:12.482559,61.60, 37.64, 21.63, -0.49
2026-05-27T14:24:13.482122,62.55, 38.62, 21.63, 0.00
2026-05-27T14:24:14.486334,63.02, 38.62, 21.63, 0.00
2026-05-27T14:24:15.489896,63.50, 39.60, 21.63, 0.00
2026-05-27T14:24:16.489997,64.45, 40.09, 21.63, 0.00
2026-05-27T14:24:17.492846,64.92, 41.07, 21.63, -0.49
2026-05-27T14:24:18.496874,65.39, 41.55, 21.63, 0.49
2026-05-27T14:24:19.500761,65.87, 42.04, 21.63, 0.00
2026-05-27T14:24:20.500579,66.34, 42.04, 21.63, 0.00
2026-05-27T14:24:21.504514,66.82, 43.02, 21.63, 0.00
2026-05-27T14:24:22.507627,67.29, 43.51, 21.63, 0.00
2026-05-27T14:24:23.511078,67.76, 43.51, 21.63, 0.00
2026-05-27T14:24:24.511059,68.24, 44.00, 21.63, 0.49
2026-05-27T14:24:25.514710,68.24, 44.49, 21.63, 0.00
2026-05-27T14:24:26.518458,68.71, 44.49, 21.63, 0.00
2026-05-27T14:24:27.518367,69.18, 44.98, 21.63, 0.00
2026-05-27T14:24:28.521365,69.66, 45.46, 21.63, 0.00
2026-05-27T14:24:29.525304,69.66, 45.46, 21.63, 0.00
2026-05-27T14:24:30.528847,70.13, 45.95, 21.63, 0.00
2026-05-27T14:24:31.528561,70.61, 46.44, 21.63, 0.00
2026-05-27T14:24:32.532203,70.61, 46.44, 21.63, 0.00
2026-05-27T14:24:33.535937,71.08, 46.93, 21.63, 0.00
2026-05-27T14:24:34.539739,71.08, 46.93, 21.63, 0.00
2026-05-27T14:24:35.539438,71.55, 47.42, 21.63, 0.49
2026-05-27T14:24:36.542961,71.55, 46.93, 21.63, 0.00
2026-05-27T14:24:37.547218,72.03, 47.91, 21.63, 0.00
2026-05-27T14:24:38.550705,72.03, 47.91, 21.63, 0.00
2026-05-27T14:24:39.550069,72.03, 48.40, 21.63, 0.00
2026-05-27T14:24:40.554155,72.50, 48.40, 22.11, 0.00
2026-05-27T14:24:41.557779,72.98, 48.40, 21.63, 0.00
2026-05-27T14:24:42.561170,72.98, 47.91, 21.63, 0.00
2026-05-27T14:24:43.561351,73.45, 48.89, 21.63, 0.00
2026-05-27T14:24:44.565385,73.45, 49.37, 21.63, 0.00
